time, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
0.0,-1.7156538042,0.4354937132,7.6516484691499995,2.072971184643975,-1.3965906500345626,0.2533563573982875
0.004743337631225586,-3.0065815969000003,0.95413801175,1.4279168865499998,-1.4457653016814875,2.4387267458066626,-3.389843921139113
0.008322715759277344,-0.8279166196,0.26919254249999996,6.702296102599999,3.111442088988975,-2.4790438515047626,1.292896275909525
0.01189279556274414,0.18125631194999997,0.14057832774999998,8.720641965699999,0.18631389754425,-2.032501362636413,4.730845834529325
0.015474796295166016,-0.48035913694999993,0.011964112999999998,9.690931529999999,0.055894169263275,-0.17318029493047501,0.4692972189782625
0.019127607345581055,-0.53659046805,0.0023928226,9.66281586445,0.039400807841325006,-0.061086523785000006,0.134084919708075
0.022667884826660156,-0.5312066172,0.041874395499999995,9.660423041849999,0.037568212127775,-0.04825835379015,0.09957103376955001
0.026219844818115234,-0.5096712138,0.0131605243,9.62213788025,0.0410806872454125,-0.047494772242837505,0.0878118779409375
0.029772281646728516,-0.51625147595,0.0191425808,9.62213788025,0.037720928437237504,-0.049785516884775005,0.089491757345025
0.03369545936584473,-0.48454657649999994,0.011964112999999998,9.6023970938,0.0404698220075625,-0.050396382122625004,0.09483682817621251
0.03735089302062988,-0.4821537538999999,0.03409772205,9.6753781831,0.03955352415078751,-0.0464257580766,0.0920879346058875
0.040895938873291016,-0.46719861264999996,0.011365907350000001,9.655637396649999,0.043065999268425005,-0.0459676091482125,0.09712757281815
0.044464111328125,-0.4911268386499999,0.014955141249999998,9.644869694949998,0.0435241481968125,-0.046731190695525004,0.0966694238897625
0.04800128936767578,-0.4881358103999999,0.0167497582,9.64845892885,0.038789942603475,-0.0471893396239125,0.096822140199225
0.0515289306640625,-0.46002014485,0.014955141249999998,9.637093021499998,-0.04948008426585,-0.024434609514000002,-0.038179077365625
0.055088043212890625,-0.5228317380999999,0.01974078645,9.614361206799998,0.016646077731412502,-0.0423024177211125,0.08246680710975
0.05864381790161133,-0.5335994398,0.01256231865,9.687940501749999,0.034055737010137505,-0.04337143188735,0.0936150977005125
0.062256574630737305,-0.46002014485,0.013758729949999998,9.611968384199999,0.038789942603475,-0.04092797093595,0.0928515161532
0.0662848949432373,-0.50907300815,0.031106693799999998,9.623932497199998,0.036957346889925004,-0.045204027600900004,0.09453139555728751
0.07013583183288574,-0.5264209719999999,0.022133609050000003,9.617950440699998,0.0389426589129375,-0.0423024177211125,0.09804387067492501
0.0739295482635498,-0.5228317380999999,0.01615155255,9.647262517549999,0.040011673079175004,-0.04398229712520001,0.09804387067492501
0.07769346237182617,-0.47437708045,0.013758729949999998,9.598807859899999,0.0010690141662375,-0.0346666022479875,0.09575312603298751
0.08157038688659668,-0.49651068949999994,0.02691925425,9.629914553699999,0.0398589567697125,-0.041233403554875,0.10216721103041251
0.08557987213134766,-0.5120640364,0.0191425808,9.589834775149999,0.0403171056981,-0.041233403554875,0.09941831746008752
0.08945035934448242,-0.50668018555,0.0382851616,9.63290558195,0.039248091531862504,-0.0403171056981,0.1003346153168625
0.09363842010498047,-0.50548377425,0.021535403399999997,9.5964150373,0.040775254626487505,-0.03726277950885,0.10354165781557502
0.0978233814239502,-0.5036891573,0.0035892338999999997,9.6263253198,0.041233403554875,-0.037720928437237504,0.1003346153168625
0.10180807113647461,-0.5210371211499999,0.023928225999999997,9.535398060999999,0.0404698220075625,-0.03848450998455,0.1039998067439625
0.10585713386535645,-0.4779663143499999,0.0382851616,9.6059863277,0.0404698220075625,-0.037720928437237504,0.10338894150611251
0.1098639965057373,-0.5210371211499999,0.01734796385,9.5868437469,0.043676864506275004,-0.0346666022479875,0.104152523053425
0.11351752281188965,-0.51864429855,0.024526431649999996,9.53719267795,0.038179077365625,-0.035124751176375,0.10231992733987501
0.11719322204589844,-0.5096712138,0.014356935599999999,9.713663344699999,0.0364991979615375,-0.033444871772287506,0.105985118766975
0.12073969841003418,-0.4791627256499999,0.022731814700000002,9.574879633899998,0.032528573915512504,-0.031154127130350002,0.1039998067439625
0.12429451942443848,-0.49471607254999994,0.04247260115,9.6394858441,0.036651914271,-0.0270307867748625,0.1038470904345
0.12813615798950195,-0.51026941945,0.010767701699999998,9.647860723199999,0.0331394391533625,-0.0242818932045375,0.10216721103041251
0.1320171356201172,-0.5036891573,0.015553346899999999,9.5617191096,0.035735616414225006,-0.022296581181525,0.10338894150611251
0.13602638244628906,-0.52342994375,0.0346959277,9.61376300115,0.0374154958183125,-0.022754730109912503,0.10262535995880001
0.13976597785949707,-0.46061835049999994,0.04606183504999999,9.57667425085,0.03802636105616251,-0.0190895386828125,0.108428579718375
0.14345169067382812,-0.5276173833,0.032901310749999996,9.597013242949998,0.039400807841325006,-0.017409659278725,0.10705413293321252
0.14713191986083984,-0.5084748025,0.015553346899999999,9.593424009049999,0.036346481652075,-0.018020524516575,0.1049161046007375
0.15067172050476074,-0.5156532703,0.025722842949999998,9.6358966102,0.0343611696290625,-0.013897184161087501,0.10445795567235
0.15422463417053223,-0.50189454035,0.023928225999999997,9.647262517549999,0.0427605666495,-0.016187928803025,0.10812314709945
0.15780353546142578,-0.47258246349999994,0.051445685899999996,9.623932497199998,0.0374154958183125,-0.0097738438056,0.10308350888718751
0.1620790958404541,-0.51744788725,0.015553346899999999,9.574879633899998,0.035582900104762505,-0.0126754536853875,0.1062905513859
0.1660597324371338,-0.48275195955,0.03529413334999999,9.68674409045,0.0364991979615375,-0.0093156948772125,0.10308350888718751
0.16999077796936035,-0.5000999234,0.03409772205,9.5772724565,0.03359758808175,-0.0038179077365625004,0.101709062102025
0.17363643646240234,-0.4941178668999999,0.0394815729,9.509675218049999,0.039248091531862504,-0.004734205593337501,0.1036943741250375
0.17721819877624512,-0.48693939909999995,0.038883367249999995,9.57069219435,0.0328340065344375,-0.003359758808175,0.09468411186675
0.1807570457458496,-0.5060819798999999,0.021535403399999997,9.610771972899999,0.0313068434398125,-0.0016798794040875,0.0930042324626625
0.18428850173950195,-0.4821537538999999,0.03170489945,9.585049129949999,0.034055737010137505,0.0007635815473125001,0.094378679247825
0.18782639503479004,-0.5312066172,0.035892338999999995,9.61854864635,0.031154127130350002,0.0022907446419375,0.08750644532201252
0.19162797927856445,-0.52342994375,0.0382851616,9.6658068927,0.030237829273575,0.0056505034501125005,0.08643743115577501
0.1955251693725586,-0.48634119344999993,0.021535403399999997,9.607182738999999,0.029474247726262504,0.004734205593337501,0.0835358212759875
0.19947481155395508,-0.45224347139999993,0.0077766734499999995,9.61854864635,0.0268780704654,0.012828169994850001,0.0806342113962
0.20331740379333496,-0.51744788725,0.0047856452,9.65324457405,0.029016098797875,0.010384709043450001,0.080328778777275
0.20690679550170898,-0.5377868793499999,0.011964112999999998,9.611968384199999,0.025961772608625,0.0096211274961375,0.07956519722996251
0.21046662330627441,-0.4779663143499999,0.015553346899999999,9.633503787599999,0.0288633824884125,0.0145080493989375,0.0783434667542625
0.2140061855316162,-0.46121655614999996,0.0047856452,9.5509514079,0.029474247726262504,0.0135917515421625,0.07666358735017499
0.2175450325012207,-0.5335994398,0.022731814700000002,9.56471013785,0.026419921537012503,0.0129808863043125,0.07147123282845001
0.22111988067626953,-0.49830530645,0.01256231865,9.5928258034,0.025350907370775,0.0142026167800125,0.07192938175683751
0.22498130798339844,-0.5156532703,0.035892338999999995,9.638887638449999,0.028252517250562503,0.014966198327325,0.0697913534243625
0.22896862030029297,-0.49292145559999995,0.020937197749999997,9.6227360859,0.0236710279666875,0.0190895386828125,0.067500608782425
0.2330012321472168,-0.5000999234,-0.0029910282499999996,9.646066106249998,0.022754730109912503,0.022296581181525,0.06811147402027501
0.2367396354675293,-0.5258227663499999,0.005383850849999999,9.644869694949998,0.0270307867748625,0.0181732408260375,0.0645989989026375
0.240494966506958,-0.48933222169999996,0.024526431649999996,9.6574320136,0.026572637846475,0.0183259571355,0.06811147402027501
0.2441263198852539,-0.5306084115499999,0.01615155255,9.6023970938,0.029321531416800002,0.01771509189765,0.062460970570162505
0.2476646900177002,-0.5096712138,-0.0095712904,9.641280461049998,0.024587325823462503,0.0190895386828125,0.06169738902285
0.2511923313140869,-0.5395814963,0.0029910282499999996,9.62213788025,0.022754730109912503,0.0187841060638875,0.06307183580801251
0.25499820709228516,-0.48873401604999994,0.0323031051,9.5916293921,0.022907446419375,0.0206167017774375,0.059406644380912504
0.258988618850708,-0.4935196612499999,0.0191425808,9.61137017855,0.025961772608625,0.021532999634212503,0.0584903465241375
0.26297974586486816,-0.4989035121,0.017946169499999998,9.617950440699998,0.021991148562600003,0.021685715943675,0.058643062833600004
0.2665669918060303,-0.4731806691499999,0.03649054465,9.627521731099998,0.021074850705825,0.02504547475185,0.061086523785000006
0.27013707160949707,-0.5377868793499999,0.038883367249999995,9.534201649699998,0.0190895386828125,0.0261144889180875,0.057115899738975004
0.27367258071899414,-0.51026941945,0.020937197749999997,9.69272614695,0.021532999634212503,0.023518311657225,0.0569631834295125
0.2772097587585449,-0.5024927459999999,0.030508488149999995,9.579665279099999,0.022754730109912503,0.0232128790383,0.05894849545252501
0.28073811531066895,-0.48275195955,0.04725824635,9.63529840455,0.021074850705825,0.020463985467975,0.0560468855727375
0.28430652618408203,-0.52223353245,-0.005982056499999999,9.61495941245,0.023518311657225,0.019242254992275,0.055588736644350004
0.28815603256225586,-0.5132604477,0.035892338999999995,9.637691227149999,0.023365595347762502,0.0255036236802375,0.05543602033488751
0.29215431213378906,-0.5210371211499999,0.0095712904,9.60419171075,0.0230601627288375,0.020769418086900002,0.054977871406500005
0.29608678817749023,-0.5120640364,0.0191425808,9.588638363849999,0.021532999634212503,0.020922134396362504,0.0525344104551
0.2996644973754883,-0.48095734259999995,0.020937197749999997,9.637691227149999,0.0232128790383,0.0221438648720625,0.053603424621337506
0.30322813987731934,-0.52223353245,0.011964112999999998,9.660423041849999,0.0212275670152875,0.021532999634212503,0.053450708311875005
0.30677223205566406,-0.50309095165,0.005383850849999999,9.620343263299999,0.020769418086900002,0.020922134396362504,0.0529925593834875
0.3103029727935791,-0.50548377425,0.04007977854999999,9.6538427797,0.0261144889180875,0.020463985467975,0.054672438787575
0.31383347511291504,-0.51505506465,0.010767701699999998,9.5868437469,0.0193949713017375,0.020769418086900002,0.052228977836175
0.3175241947174072,-0.48035913694999993,0.03649054465,9.6263253198,0.0261144889180875,0.0236710279666875,0.05146539628886251
0.32149720191955566,-0.52342994375,0.0131605243,9.59940606555,0.0195476876112,0.023518311657225,0.05192354521725
0.3256199359893799,-0.5108676251,0.046660040699999995,9.620343263299999,0.0221438648720625,0.023518311657225,0.046731190695525004
0.3293333053588867,-0.48574298779999997,0.024526431649999996,9.6083791503,0.020769418086900002,0.020005836539587502,0.048869219028000004
0.33295416831970215,-0.48095734259999995,0.022133609050000003,9.608977355949998,0.019853120230125,0.022296581181525,0.05161811259832501
0.33650875091552734,-0.5000999234,0.01734796385,9.6059863277,0.0239764605856125,0.02138028332475,0.052228977836175
0.34045839309692383,-0.47198425785,0.022133609050000003,9.623932497199998,0.0239764605856125,0.018631389754425,0.049785516884775005
0.34400129318237305,-0.49531427819999996,0.038883367249999995,9.6957171752,0.022602013800450002,0.0175623755881875,0.050396382122625004
0.347583532333374,-0.48095734259999995,0.013758729949999998,9.66640509835,0.023518311657225,0.018936822373350003,0.05161811259832501
0.35143256187438965,-0.5294120002499999,0.023928225999999997,9.601798888149998,0.02015855284905,0.017409659278725,0.046731190695525004
0.3554818630218506,-0.46540399569999996,0.0191425808,9.63649481585,0.018020524516575,0.0171042266598,0.052687126764562504
0.3594248294830322,-0.34277183744999995,0.015553346899999999,9.6454679006,0.020463985467975,0.0195476876112,0.0447458786725125
0.36299681663513184,-0.48873401604999994,0.023928225999999997,9.644869694949998,0.021685715943675,0.010384709043450001,0.0523816941456375
0.36658287048339844,-0.48873401604999994,0.03649054465,9.7112705221,0.020463985467975,0.0135917515421625,0.052228977836175
0.3701167106628418,-0.5000999234,0.035892338999999995,9.62931634805,0.024129176895075,0.0129808863043125,0.048563786409075
0.37364745140075684,-0.5216353268,0.0323031051,9.61735223505,0.023518311657225,0.016340645112487503,0.047342055933375
0.3772001266479492,-0.46600220135,0.027517459899999996,9.5880401582,0.02504547475185,0.015882496184100002,0.049021935337462505
0.3809959888458252,-0.50069812905,0.030508488149999995,9.6442714893,0.0239764605856125,0.013897184161087501,0.05161811259832501
0.3850574493408203,-0.51266224205,-0.0035892338999999997,9.619146851999998,0.020769418086900002,0.010995574281300002,0.047952921171225
0.3890089988708496,-0.53659046805,0.040677984199999996,9.727422074649999,0.02138028332475,0.0120645884475375,0.047647488552300006
0.3925900459289551,-0.5084748025,0.023928225999999997,9.614361206799998,0.023365595347762502,0.0080939644015125,0.049632800575312504
0.396176815032959,-0.51625147595,0.023928225999999997,9.6131647955,0.023365595347762502,0.010384709043450001,0.049021935337462505
0.399716854095459,-0.49052863299999994,0.0323031051,9.638887638449999,0.020769418086900002,0.0105374253529125,0.050396382122625004
0.4032435417175293,-0.4941178668999999,0.020937197749999997,9.647860723199999,0.022602013800450002,0.0105374253529125,0.050396382122625004
0.4067718982696533,-0.5180460928999999,0.027517459899999996,9.655039190999998,0.027183503084325,0.007177666544737501,0.0520762615267125
0.4103379249572754,-0.5228317380999999,0.0017946169499999999,9.57787066215,0.025961772608625,0.0038179077365625004,0.0569631834295125
0.4142735004425049,-0.4881358103999999,0.0263210486,9.658628424899998,0.023823744276150003,0.005497787140650001,0.058795779143062506
0.41826748847961426,-0.5204389155,0.0346959277,9.646664311899999,0.022907446419375,0.0099265601150625,0.06414084997425
0.4223158359527588,-0.50787659685,0.0251246373,9.54197832315,0.0268780704654,0.0012217304757,0.0621555379512375
0.42591381072998047,-0.50428736295,0.02691925425,9.63529840455,0.025198191061312502,0.005192354521725001,0.068722339258125
0.42946529388427734,-0.47377887479999997,0.032901310749999996,9.598807859899999,0.026572637846475,-0.0013744467851625002,0.0707076512811375
0.43299436569213867,-0.47676990305,0.0346959277,9.638887638449999,0.025961772608625,-0.00061086523785,0.0707076512811375
0.43653011322021484,-0.50668018555,0.010169496049999999,9.549156790949999,0.0255036236802375,-0.0012217304757,0.0713185165189875
0.4400601387023926,-0.5072783912,0.047856451999999994,9.6035935051,0.02626720522755,-0.000305432618925,0.06902777187705
0.44384312629699707,-0.5096712138,0.04127618984999999,9.623932497199998,0.026419921537012503,0.005955936069037501,0.06276640318908751
0.4478325843811035,-0.48275195955,0.029910282499999996,9.625128908499999,0.027794368322175002,0.0077885317825875005,0.06734789247296251
0.45180749893188477,-0.50428736295,0.017946169499999998,9.632307376299998,0.0270307867748625,0.0061086523785000004,0.06276640318908751
0.45543766021728516,-0.4851447821499999,0.014955141249999998,9.5724868113,0.02626720522755,0.0061086523785000004,0.06291911949855
0.4590001106262207,-0.50907300815,0.031106693799999998,9.62931634805,0.0230601627288375,0.0038179077365625004,0.06291911949855
